,#_bank_accounts_open,#_credit_cards_held,#_homes_owned,household_size,average_balance,offer_accepted_Yes,mailer_type_Postcard,overdraft_protection_Yes,own_your_home_Yes,reward_Air Miles,reward_Cash Back,reward_Points,income_level_High,income_level_Low,income_level_Medium,credit_rating_High,credit_rating_Low,credit_rating_Medium
8949,1,1,1,3,1024.75,0,1,0,1,1,0,0,0,0,1,1,0,0
8950,2,3,1,3,1087.25,0,0,0,1,0,0,1,0,0,1,1,0,0
8951,1,1,2,6,1073.5,1,0,0,1,1,0,0,0,0,1,0,1,0
8952,1,2,1,2,1127.25,0,1,0,0,1,0,0,0,0,1,1,0,0
8953,1,2,1,3,352.0,0,0,0,1,0,1,0,0,0,1,0,0,1
8954,1,2,1,2,763.0,0,0,0,0,1,0,0,0,0,1,0,0,1
8955,2,3,1,3,1367.75,0,0,0,1,1,0,0,0,0,1,1,0,0
8956,1,1,1,4,1055.0,0,0,0,1,0,0,1,0,0,1,1,0,0
8957,2,2,2,2,1139.75,0,0,0,0,1,0,0,0,0,1,1,0,0
8958,1,1,1,3,968.75,0,1,0,0,0,0,1,0,0,1,0,0,1
8959,1,2,2,3,1001.0,0,0,0,1,0,0,1,0,1,0,1,0,0
8961,1,2,1,5,1216.0,0,0,0,1,0,1,0,0,0,1,0,0,1
8963,1,1,1,3,950.75,0,1,0,0,0,1,0,0,0,1,0,1,0
8964,1,2,1,4,1418.25,0,1,1,0,0,0,1,0,0,1,0,1,0
8965,1,2,1,4,939.0,1,0,0,1,1,0,0,0,1,0,0,1,0
8966,1,2,1,5,901.0,0,1,0,1,0,1,0,1,0,0,1,0,0
8967,1,1,1,2,1175.5,0,0,0,1,0,1,0,0,1,0,0,0,1
8968,1,2,1,3,985.25,0,1,0,1,0,0,1,0,0,1,0,1,0
8969,1,2,1,3,783.0,0,0,0,0,0,1,0,1,0,0,0,0,1
8970,1,1,1,3,1137.25,0,0,0,0,1,0,0,0,1,0,1,0,0
8972,2,1,1,3,898.25,0,0,0,1,0,0,1,0,0,1,0,0,1
8973,2,2,1,4,1208.25,0,1,0,1,0,1,0,0,1,0,0,1,0
8974,1,2,1,4,770.75,0,0,0,1,1,0,0,0,0,1,0,1,0
8975,1,4,1,2,1063.5,0,0,1,0,1,0,0,0,1,0,0,1,0
8976,1,2,1,4,1314.5,0,0,0,1,0,0,1,0,0,1,0,1,0
8977,1,2,2,6,1192.25,0,0,0,1,0,1,0,0,1,0,0,0,1
8978,1,1,1,3,962.5,0,0,0,0,0,0,1,0,0,1,1,0,0
8979,1,2,1,4,1138.25,0,1,0,1,0,1,0,0,1,0,0,0,1
8982,1,2,1,4,937.75,0,1,1,0,0,0,1,1,0,0,0,1,0
8983,1,1,1,5,1010.5,0,0,0,0,1,0,0,0,1,0,0,0,1
8984,1,1,1,2,936.25,0,0,0,1,0,1,0,0,0,1,0,1,0
8985,1,3,1,5,1106.75,0,0,0,1,1,0,0,1,0,0,1,0,0
8986,2,2,1,2,1060.25,0,0,0,1,0,0,1,0,0,1,0,1,0
8987,1,1,1,4,819.25,0,1,0,1,0,0,1,0,0,1,1,0,0
8988,1,2,1,3,966.75,0,0,0,0,1,0,0,0,0,1,1,0,0
8989,1,1,1,2,1076.0,0,1,0,1,0,1,0,0,1,0,0,1,0
8990,1,2,1,4,1133.0,0,0,0,0,0,1,0,0,0,1,0,0,1
8991,1,1,1,1,723.5,0,1,0,1,0,0,1,1,0,0,1,0,0
8992,1,2,1,3,705.75,0,0,1,1,1,0,0,0,0,1,0,1,0
8994,3,3,1,4,1312.0,1,1,0,1,1,0,0,0,1,0,0,1,0
8995,1,3,1,5,681.0,0,0,1,1,0,0,1,1,0,0,1,0,0
8996,1,1,1,3,1211.0,0,1,0,1,0,0,1,0,1,0,0,0,1
8997,1,2,1,4,673.0,0,1,1,0,1,0,0,0,0,1,1,0,0
8998,1,2,1,3,1401.75,0,1,0,1,0,1,0,0,1,0,0,0,1
8999,1,1,1,5,1188.75,0,1,1,0,0,0,1,0,0,1,0,0,1
9000,1,1,1,2,618.25,0,0,0,0,0,1,0,0,0,1,0,0,1
9001,1,3,1,4,1177.5,0,0,0,1,0,0,1,0,1,0,1,0,0
9002,1,2,1,3,1064.75,0,1,0,1,0,1,0,0,0,1,1,0,0
9003,2,1,1,4,848.5,0,1,1,1,1,0,0,0,0,1,0,1,0
9005,1,4,1,5,1377.75,0,0,0,0,0,1,0,0,0,1,1,0,0
9006,1,1,1,5,1113.5,0,1,1,1,1,0,0,1,0,0,0,0,1
9007,1,2,1,4,760.25,0,1,0,1,1,0,0,0,0,1,0,0,1
9008,1,1,1,3,996.0,0,0,0,0,0,1,0,0,1,0,0,1,0
9009,2,2,1,4,1000.0,0,1,0,1,0,1,0,0,0,1,1,0,0
9010,2,1,1,4,1072.0,0,1,0,0,0,1,0,0,0,1,1,0,0
9011,1,1,1,4,808.25,0,1,0,1,0,1,0,1,0,0,1,0,0
9012,1,2,1,5,1310.0,0,1,0,0,0,1,0,0,1,0,0,1,0
9013,1,3,1,3,1050.25,0,0,0,1,0,0,1,0,0,1,1,0,0
9014,2,2,1,4,782.0,0,0,0,1,0,1,0,0,1,0,0,0,1
9015,1,3,1,2,1010.5,0,1,0,1,1,0,0,0,0,1,1,0,0
9016,3,1,1,2,1177.5,0,1,0,1,1,0,0,0,1,0,1,0,0
9017,2,2,2,3,728.0,0,1,0,0,0,1,0,0,0,1,0,1,0
9018,2,3,1,2,1126.0,0,0,1,1,0,1,0,0,0,1,0,0,1
9019,1,4,1,3,1140.75,0,1,0,0,0,0,1,0,0,1,0,1,0
9021,1,2,1,3,1145.25,0,0,0,1,1,0,0,0,0,1,1,0,0
9023,1,2,1,3,1015.75,0,1,0,1,1,0,0,0,1,0,0,1,0
9024,1,1,2,3,1048.75,0,0,0,1,0,0,1,0,0,1,0,1,0
9025,1,1,1,3,783.5,0,0,0,0,0,1,0,1,0,0,0,0,1
9026,1,2,1,3,1041.25,0,0,0,0,1,0,0,0,0,1,0,1,0
9027,1,2,2,5,1057.5,0,0,0,1,0,0,1,0,0,1,1,0,0
9028,1,2,1,3,1020.0,0,0,0,0,1,0,0,1,0,0,0,0,1
9030,1,3,1,3,1091.25,0,0,0,0,0,0,1,0,0,1,0,1,0
9031,2,1,1,1,1077.25,1,1,0,1,1,0,0,0,1,0,0,0,1
9032,1,2,1,2,1022.75,0,0,0,1,0,0,1,1,0,0,1,0,0
9033,1,2,1,3,969.0,0,0,1,1,0,1,0,0,0,1,1,0,0
9034,1,1,1,2,1164.75,0,0,0,1,1,0,0,0,0,1,0,1,0
9035,2,2,1,3,1074.5,0,0,0,0,1,0,0,0,0,1,1,0,0
9036,1,2,1,3,965.5,0,0,0,0,0,0,1,1,0,0,0,0,1
9037,2,2,1,3,787.5,0,0,1,1,0,1,0,0,1,0,1,0,0
9038,1,1,1,5,1211.5,0,0,0,1,0,0,1,1,0,0,0,1,0
9039,1,3,1,4,1683.25,0,1,0,1,0,1,0,0,0,1,0,1,0
9040,2,2,1,2,762.75,0,0,0,1,0,1,0,0,0,1,1,0,0
9041,1,1,1,4,1095.5,0,1,0,1,0,1,0,0,1,0,0,1,0
9042,1,1,1,4,1099.25,0,0,1,0,0,1,0,0,0,1,0,1,0
9043,1,2,1,5,1167.0,1,1,1,1,0,0,1,0,1,0,0,1,0
9044,1,2,1,4,1028.0,0,0,0,0,0,1,0,1,0,0,1,0,0
9045,1,2,2,5,945.0,0,1,0,0,1,0,0,0,0,1,0,1,0
9046,2,1,1,4,822.75,0,1,0,1,0,1,0,0,0,1,0,0,1
9047,1,2,1,4,1047.0,0,1,0,1,0,1,0,0,0,1,1,0,0
9048,1,2,1,5,710.75,0,1,0,1,0,1,0,0,1,0,0,1,0
9049,1,2,1,3,1057.0,0,0,1,0,1,0,0,0,1,0,0,0,1
9050,1,2,1,3,1316.25,0,1,0,0,1,0,0,0,0,1,1,0,0
9051,1,1,1,3,692.5,0,0,0,0,0,0,1,0,1,0,0,1,0
9052,2,4,1,5,1309.5,0,0,0,0,0,1,0,0,0,1,0,0,1
9053,1,4,1,4,1251.5,0,0,0,1,1,0,0,0,0,1,0,0,1
9054,1,2,2,3,1140.25,0,0,0,1,0,1,0,1,0,0,0,1,0
9055,1,1,1,2,916.5,0,1,1,1,1,0,0,0,1,0,1,0,0
9056,1,2,2,4,869.25,1,1,0,1,0,1,0,0,0,1,0,1,0
9057,2,1,1,2,1168.25,0,1,0,1,0,1,0,0,0,1,0,1,0
9058,1,3,1,4,984.0,0,1,0,1,0,0,1,0,0,1,0,1,0
9059,1,1,1,3,293.5,0,0,1,1,0,1,0,1,0,0,0,0,1
9060,1,1,3,5,284.5,0,0,0,0,1,0,0,0,1,0,0,0,1
9061,2,1,1,4,960.0,0,1,0,0,0,1,0,1,0,0,1,0,0
9062,1,2,2,3,1225.0,0,1,0,1,0,0,1,0,0,1,0,0,1
9063,1,2,1,2,267.75,0,1,0,0,0,1,0,0,0,1,0,0,1
9064,1,2,1,5,1089.0,0,0,0,1,1,0,0,0,0,1,1,0,0
9065,1,1,1,1,1319.25,0,1,0,1,1,0,0,0,1,0,0,0,1
9066,2,1,1,2,917.25,0,0,0,0,0,0,1,0,1,0,1,0,0
9067,1,2,1,3,975.5,0,0,0,1,1,0,0,0,1,0,0,1,0
9068,2,2,1,5,1457.75,0,0,0,0,0,1,0,0,0,1,1,0,0
9069,1,1,1,1,1165.5,0,1,1,0,0,1,0,0,1,0,1,0,0
9070,2,1,1,3,1133.75,0,0,0,1,0,1,0,0,0,1,1,0,0
9071,1,1,1,5,1187.0,0,0,0,0,1,0,0,0,0,1,0,0,1
9072,2,2,1,3,943.25,0,1,0,0,1,0,0,0,1,0,0,0,1
9073,1,4,1,3,1127.75,0,1,0,1,0,0,1,0,0,1,0,0,1
9074,1,1,1,4,903.5,0,1,0,1,0,1,0,0,0,1,0,0,1
9075,1,2,1,4,1053.75,1,1,0,0,1,0,0,0,0,1,0,0,1
9076,1,2,1,4,785.25,0,1,0,1,0,0,1,0,0,1,1,0,0
9077,1,2,1,4,1289.75,0,1,0,1,1,0,0,0,0,1,0,1,0
9078,1,2,2,4,963.0,0,0,0,1,1,0,0,0,0,1,0,1,0
9079,1,3,1,3,684.5,0,0,0,1,1,0,0,1,0,0,0,1,0
9080,1,2,1,4,1111.25,0,0,0,1,0,0,1,0,1,0,0,0,1
9081,1,1,1,4,1187.75,0,1,0,1,1,0,0,1,0,0,0,1,0
9082,1,2,1,1,976.0,0,0,0,1,0,1,0,0,0,1,0,1,0
9083,2,1,1,3,1011.25,0,1,0,0,0,1,0,0,0,1,1,0,0
9084,2,2,1,5,885.5,0,0,0,1,0,0,1,1,0,0,0,1,0
9085,1,1,1,4,871.5,1,1,0,0,1,0,0,1,0,0,1,0,0
9086,2,2,1,4,1330.75,0,0,0,1,0,1,0,1,0,0,0,0,1
9088,2,1,2,2,1054.5,0,1,0,0,1,0,0,0,0,1,0,1,0
9089,1,3,1,3,734.75,0,0,1,1,0,1,0,0,1,0,1,0,0
9090,1,3,2,4,1292.0,0,1,0,1,0,0,1,0,0,1,0,0,1
9091,1,1,1,3,1045.5,0,1,0,1,0,1,0,1,0,0,0,0,1
9092,1,2,1,2,1065.75,0,1,0,0,0,1,0,1,0,0,0,1,0
9093,2,2,2,4,917.0,0,0,0,0,0,0,1,0,0,1,0,0,1
9094,2,2,1,4,841.5,0,1,1,1,0,1,0,0,0,1,0,1,0
9095,1,2,1,2,726.25,0,1,0,1,0,0,1,0,0,1,0,0,1
9096,1,3,1,4,939.5,0,0,0,1,0,0,1,0,0,1,1,0,0
9097,1,3,2,4,1111.25,0,0,0,1,0,0,1,0,1,0,1,0,0
9098,1,1,1,3,978.75,0,1,0,0,1,0,0,0,1,0,0,0,1
9099,1,1,2,3,765.75,0,1,0,0,0,1,0,0,1,0,0,1,0
9100,2,2,2,5,342.25,0,1,1,1,0,0,1,0,0,1,1,0,0
9101,1,2,1,2,1291.5,0,0,1,1,0,1,0,1,0,0,0,0,1
9102,1,1,1,3,1008.0,0,1,0,1,1,0,0,0,0,1,0,0,1
9103,1,4,1,4,248.0,0,0,0,1,1,0,0,0,1,0,1,0,0
9104,1,2,1,2,1062.5,0,0,1,0,1,0,0,0,0,1,0,0,1
9105,1,2,1,1,1129.75,0,1,0,1,0,1,0,0,0,1,1,0,0
9106,2,2,1,5,934.0,0,1,0,1,0,1,0,0,0,1,1,0,0
9107,1,1,2,5,1044.75,0,1,0,1,0,0,1,0,0,1,0,0,1
9108,2,3,2,1,964.75,0,1,0,0,0,0,1,1,0,0,1,0,0
9109,1,3,1,3,1064.0,0,0,0,1,1,0,0,0,0,1,0,1,0
9110,1,2,1,5,1088.75,0,0,0,1,0,0,1,1,0,0,1,0,0
9112,1,2,2,2,1002.0,0,1,0,1,0,0,1,0,0,1,1,0,0
9113,1,2,1,4,1189.75,0,1,0,1,0,1,0,0,1,0,1,0,0
9114,1,2,2,2,621.0,0,0,0,0,0,1,0,0,1,0,1,0,0
9117,1,2,1,4,1341.25,0,0,0,1,0,1,0,0,0,1,1,0,0
9118,1,2,1,4,1052.5,0,0,0,1,0,1,0,1,0,0,1,0,0
9119,1,1,1,3,971.25,0,1,0,0,0,1,0,0,0,1,0,0,1
9120,1,1,1,6,1297.25,0,0,0,0,1,0,0,1,0,0,1,0,0
9121,1,1,1,5,929.5,0,1,1,1,0,1,0,0,0,1,1,0,0
9122,1,1,1,1,1100.25,0,0,0,1,0,1,0,0,0,1,1,0,0
9123,1,2,2,3,700.75,0,1,0,1,1,0,0,0,0,1,1,0,0
9124,1,1,1,4,1193.25,1,0,0,1,0,0,1,0,1,0,0,1,0
9125,2,2,1,3,718.25,0,0,0,0,1,0,0,0,0,1,0,1,0
9126,2,2,1,4,914.75,0,0,0,1,1,0,0,0,0,1,1,0,0
9127,1,3,1,3,1529.25,0,0,1,0,0,1,0,0,1,0,0,0,1
9128,1,1,1,6,887.75,0,0,0,1,0,1,0,0,0,1,1,0,0
9129,1,1,1,1,945.75,0,1,0,0,1,0,0,1,0,0,1,0,0
9130,1,2,1,5,1202.5,0,1,0,0,1,0,0,0,0,1,1,0,0
9132,1,2,1,5,915.75,1,1,0,1,0,0,1,0,1,0,0,0,1
9133,2,1,1,4,1147.0,0,0,0,1,0,1,0,0,1,0,1,0,0
9135,2,1,1,3,957.25,0,1,0,1,1,0,0,0,0,1,0,0,1
9136,1,3,1,5,843.0,0,1,0,1,0,1,0,0,0,1,0,0,1
9137,1,3,1,4,1261.25,0,1,0,1,0,1,0,0,1,0,1,0,0
9138,2,1,1,4,1224.75,0,0,1,1,0,0,1,0,0,1,0,1,0
9139,1,2,1,4,1027.25,0,1,0,1,0,1,0,0,0,1,1,0,0
9140,1,2,1,3,1037.25,0,0,0,0,0,0,1,1,0,0,0,0,1
9141,1,1,1,4,1177.5,0,1,0,1,0,1,0,0,0,1,0,0,1
9142,2,2,1,4,1386.75,0,0,0,1,0,1,0,1,0,0,0,0,1
9143,1,3,1,3,263.25,0,1,0,1,0,1,0,0,1,0,1,0,0
9144,1,2,1,4,1109.0,0,0,0,1,1,0,0,0,0,1,1,0,0
9145,1,3,1,4,1292.75,0,1,0,1,1,0,0,0,0,1,0,0,1
9146,1,1,2,3,609.0,0,0,0,0,0,1,0,1,0,0,0,0,1
9147,2,1,1,3,769.5,0,1,0,0,0,1,0,1,0,0,0,0,1
9148,1,1,3,5,1659.25,0,0,0,1,1,0,0,0,0,1,0,1,0
9149,2,3,1,4,955.75,0,0,0,1,0,1,0,1,0,0,0,1,0
9150,1,1,1,3,1161.25,0,1,0,1,0,1,0,0,0,1,0,1,0
9151,1,3,1,4,240.5,0,1,0,0,0,0,1,0,0,1,0,1,0
9152,1,2,1,4,1333.25,0,1,0,0,0,1,0,1,0,0,1,0,0
9153,2,1,1,2,1308.0,0,1,0,0,1,0,0,0,1,0,0,1,0
9154,1,2,1,2,1097.25,0,1,0,1,0,1,0,0,0,1,1,0,0
9155,1,2,2,5,809.75,0,1,0,1,0,0,1,1,0,0,1,0,0
9156,1,2,1,2,1025.25,0,0,0,1,1,0,0,1,0,0,1,0,0
9158,1,2,1,2,1171.75,0,0,0,1,0,0,1,0,0,1,0,0,1
9160,2,2,1,3,652.0,1,1,0,1,1,0,0,0,0,1,0,1,0
9161,1,1,1,3,1086.25,0,1,0,0,0,1,0,0,1,0,0,1,0
9162,2,3,1,4,977.5,0,1,0,1,1,0,0,0,0,1,1,0,0
9163,2,1,1,3,837.5,0,1,0,1,0,1,0,1,0,0,0,0,1
9164,1,3,1,3,845.0,0,0,0,0,1,0,0,0,1,0,0,1,0
9165,1,2,1,2,1262.25,0,1,0,1,1,0,0,0,0,1,1,0,0
9166,1,3,1,3,888.75,0,1,0,1,0,1,0,0,0,1,0,1,0
9167,1,3,1,4,851.5,0,1,1,1,1,0,0,0,0,1,0,1,0
9168,1,4,2,2,1119.5,0,1,0,0,0,1,0,0,1,0,1,0,0
9169,2,2,1,5,759.5,0,1,1,0,0,0,1,0,0,1,0,1,0
9170,1,1,1,3,1115.75,0,1,1,1,1,0,0,0,1,0,0,0,1
9171,1,2,2,3,1306.0,0,0,0,1,0,0,1,0,0,1,0,0,1
9172,1,2,1,3,1044.25,0,0,0,1,0,0,1,1,0,0,1,0,0
9173,1,2,1,5,1037.0,0,1,0,1,0,0,1,0,0,1,0,0,1
9174,2,2,3,3,952.0,0,0,0,1,1,0,0,1,0,0,0,0,1
9175,2,2,1,2,946.0,0,0,0,1,0,0,1,0,0,1,1,0,0
9176,1,2,1,4,1117.75,0,1,0,1,0,1,0,1,0,0,1,0,0
9177,1,1,1,4,1469.75,0,1,1,0,1,0,0,1,0,0,0,0,1
9178,1,2,1,4,1330.0,0,0,0,0,0,0,1,0,0,1,0,1,0
9179,1,3,1,3,993.0,0,1,1,1,0,0,1,0,1,0,0,1,0
9180,2,2,2,2,1210.25,0,1,1,1,0,0,1,0,0,1,0,1,0
9181,1,1,1,3,747.25,0,1,0,1,1,0,0,1,0,0,1,0,0
9182,2,1,1,5,913.25,0,0,1,1,1,0,0,0,0,1,0,0,1
9183,1,1,1,5,1684.5,0,0,1,0,1,0,0,0,1,0,0,1,0
9184,1,1,2,4,727.75,0,1,0,0,0,0,1,0,1,0,1,0,0
9185,1,2,2,4,1304.75,0,1,0,0,0,0,1,0,1,0,1,0,0
9186,1,1,3,3,693.0,0,0,0,0,0,1,0,0,0,1,0,1,0
9187,1,1,1,2,1067.5,0,0,1,1,0,1,0,0,0,1,0,0,1
9188,1,2,1,5,251.75,0,1,0,1,0,1,0,1,0,0,0,1,0
9189,1,2,1,4,1028.25,0,0,0,0,0,1,0,0,0,1,0,0,1
9190,1,1,2,5,953.0,0,1,0,0,0,0,1,0,0,1,0,1,0
9191,1,2,1,4,1228.25,0,1,0,1,0,0,1,0,0,1,0,1,0
9192,1,1,1,5,836.0,0,0,0,1,0,0,1,1,0,0,1,0,0
9193,1,2,1,4,846.75,0,1,0,1,1,0,0,0,1,0,0,1,0
9194,1,2,1,3,1009.75,0,0,0,0,0,1,0,0,0,1,1,0,0
9195,1,2,1,3,975.25,0,1,0,0,0,0,1,0,0,1,1,0,0
9196,1,2,2,4,1100.75,0,0,0,1,0,1,0,0,0,1,1,0,0
9197,1,2,1,5,926.5,0,1,1,0,0,1,0,0,0,1,0,1,0
9198,1,1,1,3,779.25,0,1,0,0,1,0,0,0,0,1,0,1,0
9199,1,2,1,5,1208.5,0,1,0,1,1,0,0,0,1,0,1,0,0
9200,1,2,1,5,277.5,0,1,1,1,0,1,0,0,0,1,0,1,0
9201,1,2,1,4,277.5,0,1,0,1,1,0,0,1,0,0,0,1,0
9203,1,2,1,4,283.5,0,0,0,1,0,0,1,0,0,1,0,0,1
9204,1,2,1,2,1036.25,0,1,1,1,1,0,0,0,1,0,1,0,0
9205,2,3,1,3,936.0,0,1,1,1,0,1,0,0,0,1,1,0,0
9206,1,3,1,4,1262.25,1,0,0,1,1,0,0,0,1,0,1,0,0
9208,1,2,1,5,937.25,0,0,0,0,0,0,1,0,1,0,0,0,1
9209,1,1,2,4,746.25,0,1,0,0,1,0,0,0,0,1,0,1,0
9210,1,3,1,4,1316.25,0,0,0,1,0,0,1,0,0,1,1,0,0
9212,1,3,2,2,974.0,0,1,0,0,0,0,1,0,0,1,1,0,0
9213,1,1,1,5,928.0,0,0,0,1,1,0,0,0,1,0,0,1,0
9214,1,3,1,5,666.5,1,1,0,1,1,0,0,1,0,0,0,1,0
9215,1,1,1,4,1057.25,0,0,1,1,1,0,0,0,0,1,1,0,0
9216,2,1,1,4,1236.5,0,0,0,1,0,1,0,0,1,0,0,0,1
9217,1,2,1,4,1025.75,0,0,0,1,0,0,1,1,0,0,0,1,0
9218,1,1,1,3,931.25,1,1,0,1,0,1,0,0,0,1,0,1,0
9219,2,1,1,5,1008.0,0,1,0,0,0,1,0,0,1,0,0,0,1
9220,2,1,1,3,1060.75,0,0,1,1,1,0,0,0,0,1,0,1,0
9221,1,2,1,3,284.5,0,0,0,1,0,0,1,1,0,0,0,1,0
9222,1,1,1,2,994.5,0,0,0,1,1,0,0,0,1,0,0,0,1
9223,1,3,1,2,1002.0,0,1,0,1,0,1,0,0,0,1,0,1,0
9224,1,3,1,4,979.25,0,0,0,1,1,0,0,1,0,0,0,1,0
9227,1,1,1,3,1076.75,0,1,0,1,0,0,1,1,0,0,0,0,1
9228,1,3,1,3,1280.0,0,1,0,1,1,0,0,0,0,1,1,0,0
9229,1,2,1,2,1120.25,0,0,0,0,0,0,1,0,0,1,1,0,0
9230,1,2,1,3,264.75,0,0,0,1,0,1,0,1,0,0,1,0,0
9231,1,3,1,4,703.5,0,1,0,0,1,0,0,1,0,0,0,0,1
9232,1,2,1,4,1022.25,0,0,0,1,0,1,0,0,0,1,1,0,0
9233,2,1,2,5,1130.0,0,0,0,0,0,1,0,0,1,0,0,1,0
9234,1,2,1,4,934.75,0,0,0,1,0,1,0,0,0,1,0,1,0
9235,1,2,1,5,1214.25,0,1,0,0,1,0,0,0,0,1,0,1,0
9236,2,1,2,4,824.5,0,0,0,0,1,0,0,0,0,1,1,0,0
9237,1,2,1,4,955.0,0,0,0,1,0,0,1,0,0,1,0,0,1
9238,2,3,1,3,1080.0,0,1,0,1,0,0,1,0,1,0,0,1,0
9239,1,2,1,3,287.25,0,1,1,1,0,1,0,0,0,1,1,0,0
9240,1,3,1,3,949.5,0,1,0,0,0,1,0,1,0,0,1,0,0
9241,1,3,2,6,1314.75,0,1,0,1,1,0,0,0,0,1,0,1,0
9242,2,2,1,4,1290.0,0,0,0,0,1,0,0,0,0,1,0,0,1
9243,1,3,1,4,946.75,0,0,0,1,1,0,0,1,0,0,0,0,1
9244,1,2,2,4,994.75,0,1,0,1,1,0,0,0,0,1,0,1,0
9245,1,2,1,4,1024.75,0,1,0,1,0,1,0,0,0,1,0,0,1
9247,1,2,2,5,1290.5,0,1,0,1,0,1,0,0,0,1,0,0,1
9248,1,3,2,5,258.25,0,1,0,1,0,0,1,1,0,0,0,1,0
9249,1,1,1,5,723.0,0,1,0,1,0,1,0,1,0,0,0,1,0
9250,1,2,1,4,1037.75,0,0,1,1,0,0,1,0,1,0,1,0,0
9251,1,1,1,4,707.0,1,0,0,1,1,0,0,0,0,1,1,0,0
9252,1,2,1,4,824.5,0,0,0,1,1,0,0,1,0,0,0,1,0
9253,2,3,1,4,939.0,0,0,0,1,0,1,0,0,1,0,1,0,0
9254,2,2,1,5,639.5,0,1,0,0,1,0,0,1,0,0,0,1,0
9255,1,1,1,2,261.75,0,0,0,1,1,0,0,0,1,0,0,1,0
9256,1,1,2,4,307.75,0,1,0,1,0,1,0,0,0,1,1,0,0
9257,1,3,1,3,1003.75,0,1,0,0,1,0,0,1,0,0,0,1,0
9258,1,2,1,5,253.0,0,1,0,1,0,1,0,1,0,0,0,0,1
9259,1,3,1,4,1346.5,0,1,0,0,0,0,1,0,0,1,1,0,0
9260,1,2,1,1,1457.0,0,0,0,1,1,0,0,0,0,1,1,0,0
9262,1,1,1,5,1234.0,0,1,1,0,1,0,0,0,1,0,0,0,1
9264,2,2,2,3,1262.0,0,0,0,1,0,0,1,0,0,1,0,1,0
9265,1,3,1,2,665.25,0,0,0,1,1,0,0,0,0,1,0,0,1
9266,1,2,1,2,1018.25,1,1,0,1,0,0,1,0,1,0,0,1,0
9267,1,3,1,5,792.5,0,0,1,0,1,0,0,1,0,0,0,0,1
9268,1,1,1,5,696.0,0,0,0,1,0,0,1,0,0,1,0,1,0
9269,1,3,1,4,811.75,0,1,1,1,1,0,0,0,0,1,1,0,0
9270,1,2,1,3,894.5,0,0,0,0,1,0,0,0,1,0,1,0,0
9271,1,1,1,4,1415.5,0,0,0,1,0,1,0,0,1,0,0,1,0
9272,1,2,1,1,812.25,0,1,0,1,0,1,0,0,0,1,0,0,1
9273,1,1,1,4,1038.0,0,1,0,1,0,1,0,0,0,1,0,1,0
9274,1,1,1,2,1202.0,0,1,1,1,0,0,1,0,0,1,1,0,0
9275,1,2,1,2,1003.0,1,1,0,1,1,0,0,0,1,0,1,0,0
9276,1,3,1,4,1064.75,0,0,0,1,0,0,1,0,1,0,0,1,0
9278,2,2,1,4,1149.5,0,1,0,1,0,1,0,1,0,0,0,1,0
9279,1,1,1,3,1058.75,0,0,0,1,1,0,0,1,0,0,1,0,0
9280,1,1,1,5,978.5,0,1,0,1,1,0,0,0,0,1,1,0,0
9282,3,3,2,4,1068.5,0,0,0,0,1,0,0,0,0,1,1,0,0
9283,1,2,1,5,700.75,0,1,0,1,0,1,0,0,1,0,0,0,1
9284,1,1,1,2,1065.75,0,1,0,1,0,1,0,1,0,0,0,0,1
9285,1,1,1,3,875.5,0,1,0,0,1,0,0,1,0,0,0,1,0
9286,2,1,1,4,1003.75,0,0,0,1,0,0,1,1,0,0,1,0,0
9287,1,1,1,5,1310.75,0,1,1,0,0,0,1,0,0,1,0,0,1
9288,1,1,1,6,1230.0,0,1,0,1,0,1,0,1,0,0,0,0,1
9289,2,1,2,3,1026.25,0,0,0,0,1,0,0,0,0,1,0,1,0
9290,1,2,1,6,1159.25,0,1,0,1,0,1,0,0,0,1,1,0,0
9291,1,3,2,2,983.5,0,1,0,1,0,0,1,0,1,0,1,0,0
9292,3,1,1,4,968.0,0,0,0,1,0,0,1,1,0,0,0,1,0
9293,1,1,1,5,1165.25,0,1,0,0,0,1,0,0,0,1,1,0,0
9294,1,3,3,4,1076.5,0,1,0,1,0,1,0,0,0,1,0,1,0
9295,1,3,2,3,660.5,0,1,0,1,0,1,0,0,0,1,0,0,1
9296,1,1,2,3,931.25,0,0,0,1,1,0,0,0,0,1,1,0,0
9297,1,1,1,5,800.75,0,0,0,1,1,0,0,0,0,1,1,0,0
9299,1,1,1,3,608.75,0,1,0,0,0,1,0,0,0,1,0,0,1
9300,1,1,1,4,1528.0,0,1,0,0,1,0,0,0,0,1,0,0,1
9301,2,1,2,2,1194.5,0,0,0,0,1,0,0,1,0,0,0,1,0
9302,2,3,1,3,1194.75,0,1,0,1,1,0,0,0,1,0,0,1,0
9303,2,2,1,6,970.5,0,1,0,0,1,0,0,0,0,1,0,1,0
9304,1,3,2,3,959.5,0,1,1,0,1,0,0,0,0,1,0,1,0
9305,1,2,1,3,1006.25,0,0,0,0,0,0,1,1,0,0,0,0,1
9306,1,2,1,3,1308.25,0,1,0,1,0,0,1,0,0,1,0,0,1
9307,1,1,1,4,1020.75,0,1,0,1,0,0,1,0,0,1,0,1,0
9308,1,2,1,5,966.75,0,1,0,1,1,0,0,1,0,0,1,0,0
9309,1,2,1,3,1433.75,0,1,0,0,1,0,0,1,0,0,1,0,0
9311,1,2,1,4,804.0,0,0,0,0,0,1,0,0,1,0,0,0,1
